id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
1317,浩海丰太花园,江汉,220,14677元/平米,4室2厅1厨2卫,高楼层 (共7层),149.9㎡,复式,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2022-07-23,商品房,2007-07-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220727NGhNL
1318,美加湖滨新城一期,江夏,93,7492元/平米,3室2厅1厨2卫,中楼层 (共6层),124.14㎡,平层,109.89㎡,板楼,南 北,钢混结构,毛坯,一梯两户,无,null,2022-12-11,商品房,2010-07-09,普通住宅,满五年,共有,"
                                有抵押 3万元 浦发银行 业主自还
                              ",已上传房本照片,20200411fN7gN
1319,马房山教师小区,洪山,99,14428元/平米,2室1厅1厨1卫,低楼层 (共7层),68.62㎡,平层,61.2㎡,板楼,南 北,混合结构,简装,一梯两户,无,null,2022-06-17,商品房,2017-06-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220420Mn56a
1320,当代国际花园四期,东湖高新,278,23600元/平米,3室2厅1厨2卫,高楼层 (共30层),117.8㎡,平层,93.78㎡,塔楼,东 南,钢混结构,精装,两梯六户,有,null,2021-10-22,商品房,2015-10-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200730PKrMi
1321,电业村,江汉,180,17808元/平米,2室1厅1厨1卫,低楼层 (共22层),101.08㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯八户,有,null,2023-04-13,商品房,2018-10-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20191226LaNTD
1322,福星惠誉国际城三期,武昌,122,19955元/平米,1室1厅1厨1卫,中楼层 (共37层),61.14㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,八梯二十四户,有,null,2023-04-21,商品房,2016-09-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230421oAgN5
1323,保利时代北区,东湖高新,272,23818元/平米,3室2厅1厨2卫,低楼层 (共34层),114.2㎡,平层,88.96㎡,板塔结合,南,钢混结构,简装,两梯四户,有,null,2021-07-27,商品房,2018-08-21,普通住宅,满两年,非共有,"
                                有抵押 100万元 客户偿还
                              ",已上传房本照片,2021082642buq
1324,武珞路二巷2号,武昌,63,14322元/平米,1室1厅1厨1卫,高楼层 (共6层),43.99㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯一户,暂无数据,null,2023-04-15,房改房,2017-04-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211015FmeU2
1325,中建御景星城,硚口,240,23479元/平米,3室2厅1厨1卫,低楼层 (共47层),102.22㎡,平层,暂无数据,板楼,南,钢混结构,其他,三梯四户,有,null,2023-04-10,商品房,2019-04-17,普通住宅,满两年,非共有,"
                                有抵押 84万元 交通银行 业主自还
                              ",已上传房本照片,20230417Fc0DB
1326,黄浦路外贸宿舍,江岸,138,21044元/平米,2室1厅1厨1卫,低楼层 (共7层),65.58㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯两户,无,null,2023-04-28,商品房,2023-04-23,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202304284h2Dt
1327,江宏世纪名苑A区,武昌,123,12269元/平米,2室2厅1厨1卫,中楼层 (共12层),100.26㎡,错层,84.18㎡,板楼,西北,钢混结构,简装,两梯三户,有,null,2022-05-18,商品房,2017-04-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220518ykoGu
1328,韵湖春晓,洪山,129,8842元/平米,4室2厅1厨2卫,低楼层 (共11层),145.91㎡,平层,121.54㎡,板楼,南,钢混结构,精装,一梯两户,有,null,2022-03-13,商品房,2022-08-12,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202208220tMd1
1329,恒大首府,武昌,500,31457元/平米,4室1厅1厨2卫,低楼层 (共43层),158.95㎡,平层,121.86㎡,板塔结合,南 北,钢混结构,其他,三梯四户,有,null,2023-04-06,商品房,2015-03-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200513klFeE
1330,添樂花园,江岸,66,8350元/平米,2室1厅1厨1卫,高楼层 (共8层),79.05㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,无,null,2023-02-14,商品房,2017-02-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230305uJbxi
1331,华润翡翠城一期,硚口,158,16363元/平米,3室2厅1厨1卫,低楼层 (共33层),96.56㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,null,2022-11-17,商品房,2019-01-24,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210222DAry2
1332,沿海赛洛城,东西湖,85,9559元/平米,3室2厅1厨1卫,中楼层 (共18层),88.93㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,null,2022-10-16,商品房,2016-11-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202203152NO2C
1333,复地东湖国际一期,武昌,458,48359元/平米,3室2厅1厨1卫,高楼层 (共32层),94.71㎡,平层,暂无数据,塔楼,南,钢混结构,其他,三梯六户,有,null,2023-04-08,商品房,2017-06-02,普通住宅,满五年,非共有,"
                                有抵押 140万元 中信
                              ",已上传房本照片,20230408IueGb
1334,越秀星汇云锦,硚口,490,32578元/平米,4室2厅1厨2卫,高楼层 (共52层),150.41㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,三梯四户,有,null,2022-07-07,商品房,2017-07-14,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20210603eZnq4
1335,御水华城,汉阳,134,12957元/平米,3室2厅1厨1卫,低楼层 (共32层),103.42㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2022-02-20,商品房,2021-01-28,普通住宅,满两年,共有,"
                                有抵押 50万元 建设银行 业主自还
                              ",已上传房本照片,202203191WGps
1336,盛景美寓,江岸,142,19715元/平米,2室1厅1厨1卫,低楼层 (共17层),72.03㎡,平层,62.5㎡,塔楼,东南,钢混结构,精装,两梯六户,有,null,2021-05-29,商品房,2020-07-02,普通住宅,满两年,非共有,"
                                有抵押 65万元 华夏银行 客户偿还
                              ",已上传房本照片,20201010ErsOj
1337,台北二村,江岸,118,16776元/平米,2室1厅1厨1卫,中楼层 (共8层),70.34㎡,平层,暂无数据,塔楼,南,混合结构,简装,一梯两户,无,null,2023-02-27,商品房,2020-09-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230301ZnL60
1338,安居苑B区,江岸,114,10979元/平米,3室2厅1厨1卫,高楼层 (共7层),103.84㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯两户,无,null,2023-04-07,商品房,2001-06-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230409kIv0k
1339,万科金色城市23地块,洪山,142,15197元/平米,3室2厅1厨1卫,中楼层 (共34层),93.44㎡,平层,73.25㎡,板楼,东南,钢混结构,精装,两梯四户,有,null,2023-04-15,商品房,2020-06-04,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230330pwjqT
1340,华锦花园,武昌,203,21505元/平米,2室2厅1厨1卫,中楼层 (共7层),94.4㎡,平层,84.2㎡,板楼,南,钢混结构,简装,一梯四户,无,null,2022-06-24,商品房,2015-11-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202206253B9Uc
1341,国信新城二期,汉阳,140,12189元/平米,3室1厅1厨1卫,低楼层 (共11层),114.86㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,有,null,2023-04-03,商品房,2007-12-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220609GtGuD
1342,福星城北区,江汉,160,16104元/平米,3室2厅1厨1卫,中楼层 (共46层),99.36㎡,平层,76.76㎡,板楼,南,钢混结构,精装,三梯四户,有,null,2023-03-13,商品房,2015-06-25,普通住宅,满五年,共有,"
                                有抵押 70万元 建行 客户偿还
                              ",已上传房本照片,20200704vOD69
1343,旭辉御府,东湖高新,157,17517元/平米,3室2厅1厨1卫,高楼层 (共35层),89.63㎡,平层,暂无数据,板楼,东 南,钢混结构,精装,两梯四户,有,null,2023-01-31,商品房,2020-08-03,普通住宅,满两年,共有,"
                                有抵押 38万元
                              ",已上传房本照片,	20230131UiRyG
1344,金鼎湾,东西湖,80,8694元/平米,2室2厅1厨1卫,高楼层 (共29层),92.02㎡,平层,暂无数据,塔楼,东,钢混结构,精装,两梯四户,有,null,2021-07-30,商品房,2011-08-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,2021081641qYa
1345,长江鑫都D区,洪山,75,10555元/平米,2室1厅1厨1卫,低楼层 (共18层),71.06㎡,平层,暂无数据,板楼,北 南,钢混结构,简装,两梯四户,有,null,2021-12-20,商品房,2021-11-10,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211123HkRrf
1346,世茂锦绣长江四期,汉阳,168,20322元/平米,2室1厅1厨1卫,低楼层 (共57层),82.67㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,三梯六户,有,null,2023-04-08,商品房,2017-09-19,普通住宅,满五年,非共有,"
                                有抵押 100万元 中国银行 业主自还
                              ",已上传房本照片,202009108VOLW
1347,观澜御苑,沌口开发区,300,18967元/平米,4室2厅1厨2卫,高楼层 (共6层),158.17㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,两梯两户,有,null,2023-03-22,商品房,2018-03-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210610icr4U
1348,省柴小区,硚口,81,10449元/平米,2室1厅1厨1卫,高楼层 (共7层),77.52㎡,平层,66.22㎡,板楼,南,混合结构,简装,一梯两户,无,null,2023-04-02,商品房,2013-01-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20201210mFMTD
1349,世纪江尚,江汉,650,35071元/平米,4室2厅1厨4卫,中楼层 (共57层),185.34㎡,平层,暂无数据,塔楼,东,钢混结构,精装,三梯五户,有,null,2022-02-12,商品房,2020-04-13,普通住宅,满两年,共有,"
                                有抵押 160万元 招商银行 金融公司垫资
                              ",已上传房本照片,20210303qbbHJ
1350,仁硚新村,硚口,118,12586元/平米,3室2厅1厨1卫,中楼层 (共8层),93.76㎡,平层,暂无数据,板楼,东 西,混合结构,简装,一梯三户,无,null,2021-10-23,商品房,2001-09-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220331VIHjU
1351,巴黎春天,洪山,140,14407元/平米,3室1厅1厨1卫,高楼层 (共34层),97.18㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,null,2022-10-07,商品房,2019-08-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2022101069Piq
1352,电业小区,武昌,138,19077元/平米,3室1厅1厨1卫,高楼层 (共6层),72.34㎡,平层,暂无数据,板楼,南 北,混合结构,其他,一梯两户,无,null,2023-04-18,房改房,2020-12-17,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210915P5s2M
1353,松涛苑D区,武昌,255,25894元/平米,3室2厅1厨2卫,低楼层 (共6层),98.48㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,null,2023-04-26,商品房,2018-07-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210916Tl9Xp
1354,万科魅力之城北区,东湖高新,132,19556元/平米,2室2厅1厨1卫,中楼层 (共11层),67.5㎡,平层,52.91㎡,板楼,南 北,钢混结构,精装,两梯两户,有,null,2022-09-18,商品房,2013-07-10,普通住宅,满五年,非共有,"
                                有抵押 8万元
                              ",已上传房本照片,20220919hr1OA
